"v_products_model";"v_status";"v_products_name_3";"v_products_description_3";"v_products_image";"v_products_price";"v_products_quantity";"v_products_weight";"v_categories_image_1";"v_categories_name_1_3";"v_categories_image_2";"v_categories_name_2_3";"v_manufacturers_name";"v_tax_class_title";"EOREOR"
17574;"Active";"DELANTAL BURRO";"<p>
	Fant&aacute;stico delantal con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.<br />
	<br />
	Perfecto para regalar en despedidas de soltero/a.<br />
	<br />
	Lavable.</p>
";"products/DELANTAL_BURRO.jpg";"16.15";7;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_delantales.jpg";"DELANTALES";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17523;"Active";"DELANTAL BUTIFARRA CON PATATAS";"<p>
	Fant&aacute;stico delantal con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.</p>
<p>
	Perfecto para regalar en despedidas de soltero/a.</p>
<p>
	Lavable.</p>
";"products/DELANTAL_BUTIFARRA_CON_PATATAS.jpg";"16.15";2;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_delantales.jpg";"DELANTALES";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17526;"Active";"DELANTAL CANIJO";"<p>
	Fant&aacute;stico delantal con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.</p>
<p>
	Perfecto para regalar en despedidas de soltero/a.<br />
	<br />
	Lavable.</p>
";"products/DELANTAL_CANIJO.jpg";"12.25";22;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_delantales.jpg";"DELANTALES";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17543;"Active";"DELANTAL CARZON";"<p>
	Fant&aacute;stico delantal con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.</p>
<p>
	Ideal para regalar en despedidas de soltero/a.<br />
	<br />
	Lavable.</p>
";"products/DELANTAL_CARZON.jpg";"12.25";4;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_delantales.jpg";"DELANTALES";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17542;"Active";"DELANTAL DESNUDO";"<p>
	Fant&aacute;stico delantal con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.</p>
<p>
	Ideal para regalar en despedidas de soltero/a.<br />
	<br />
	Lavable.</p>
";"products/DELANTAL_DESNUDO.jpg";"12.25";1;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_delantales.jpg";"DELANTALES";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17554;"Active";"DELANTAL DESNUDO 2";"<p>
	Fant&aacute;stico delantal con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.<br />
	<br />
	Perfecto para regalar en despedidas de soltero/a.<br />
	<br />
	Lavable.</p>
";"products/DELANTAL_DESNUDO_2.jpg";"12.25";4;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_delantales.jpg";"DELANTALES";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17538;"Active";"DELANTAL DIETA EROTICA";"<p>
	Fant&aacute;stico delantal con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.<br />
	<br />
	Perfecto para regalar en despedidas de soltero/a.<br />
	<br />
	Lavable.</p>
";"products/DELANTAL_DIETA_EROTICA.jpg";"7.95";3;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_delantales.jpg";"DELANTALES";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17550;"Active";"DELANTAL DIETA EROTICA EL";"<p>
	Fant&aacute;stico delantal con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.<br />
	<br />
	Perfecto para regalar en despedidas de soltero/a.<br />
	<br />
	Lavable.</p>
";"products/DELANTAL_DIETA_EROTICA_EL.jpg";"16.15";7;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_delantales.jpg";"DELANTALES";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17570;"Active";"DELANTAL EVA";"<p>
	Fant&aacute;stico delantal con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.<br />
	<br />
	Perfecto para regalar en despedidas de soltero/a.<br />
	<br />
	Lavable.</p>
";"products/DELANTAL_EVA.jpg";"16.15";2;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_delantales.jpg";"DELANTALES";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17573;"Active";"DELANTAL GALLINA";"<p>
	Fant&aacute;stico delantal con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.<br />
	<br />
	Perfecto para regalar en despedidas de soltero/a.<br />
	<br />
	Lavable.</p>
";"products/DELANTAL_GALLINA.jpg";"16.15";3;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_delantales.jpg";"DELANTALES";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17540;"Active";"DELANTAL JUBILADO";"<p>
	Fant&aacute;stico delantal con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.</p>
<p>
	Perfecto para regalar en despedidas de soltero/a.<br />
	<br />
	Lavable.</p>
";"products/DELANTAL_JUBILADO_2.jpg";"12.25";2;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_delantales.jpg";"DELANTALES";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17571;"Active";"DELANTAL MENU DIABOLICO CON ABRIDOR";"<p>
	Fant&aacute;stico delantal con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.<br />
	<br />
	Perfecto para regalar en despedidas de soltero/a.<br />
	<br />
	Lavable.</p>
";"products/DELANTAL_MENU_DIABOLICO_CON_ABRIDOR.jpg";"16.15";1;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_delantales.jpg";"DELANTALES";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17524;"Active";"DELANTAL MENU NOVIA";"<p>
	Fant&aacute;stico delantal con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.</p>
<p>
	Perfecto para regalar en despedidas de soltero/a.<br />
	<br />
	Lavable.</p>
";"products/DELANTAL_MENU_NOVIA.jpg";"16.15";2;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_delantales.jpg";"DELANTALES";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17569;"Active";"DELANTAL MERENGUE";"<p>
	Fant&aacute;stico delantal con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.<br />
	<br />
	Perfecto para regalar en despedidas de soltero/a.<br />
	<br />
	Lavable.</p>
";"products/DELANTAL_MERENGUE.jpg";"16.15";1;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_delantales.jpg";"DELANTALES";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17551;"Active";"DELANTAL MUJER CASADA CON PENE ABRIDOR";"<p>
	Fant&aacute;stico delantal con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.<br />
	<br />
	Perfecto para regalar en despedidas de soltero/a.<br />
	<br />
	Lavable.</p>
";"products/DELANTAL_MUJER_CASADA_CON_PENE_ABRIDOR.jpg";"7.95";2;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_delantales.jpg";"DELANTALES";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17572;"Active";"DELANTAL NUMERO DEL AMOR CON ABRIDOR";"<p>
	Fant&aacute;stico delantal con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.<br />
	<br />
	Perfecto para regalar en despedidas de soltero/a.<br />
	<br />
	Lavable.</p>
";"products/DELANTAL_NUMERO_DEL_AMOR_CON_ABRIDOR.jpg";"16.15";2;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_delantales.jpg";"DELANTALES";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17545;"Active";"DELANTAL PENE LUPA";"<p>
	Fant&aacute;stico delantal con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.<br />
	<br />
	Perfecto para regalar en despedidas de soltero/a.<br />
	<br />
	Lavable.</p>
";"products/DELANTAL_PENE_LUPA.jpg";"16.15";2;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_delantales.jpg";"DELANTALES";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17564;"Active";"DELANTAL PRACTICAS EN LA COCINA";"<p>
	Fant&aacute;stico delantal con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.<br />
	<br />
	Perfecto para regalar en despedidas de soltero/a.<br />
	<br />
	Lavable.</p>
";"products/DELANTAL_PRACTICAS_EN_LA_COCINA.jpg";"12.25";1;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_delantales.jpg";"DELANTALES";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17527;"Active";"DELANTAL PRONOMBRES PITO";"<p>
	Fant&aacute;stico delantal con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.<br />
	<br />
	Perfecto para regalar en despedidas de soltero/a.<br />
	<br />
	Lavable.</p>
";"products/DELANTAL_PRONOMBRES_PITO.jpg";"12.25";2;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_delantales.jpg";"DELANTALES";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17557;"Active";"DELANTAL RECUERDO DE LA DESPEDIDA";"<p>
	Fant&aacute;stico delantal con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.<br />
	<br />
	Perfecto para regalar en despedidas de soltero/a.<br />
	<br />
	Lavable.</p>
";"products/DELANTAL_RECUERDO_DE_LA_DESPEDIDA.jpg";"12.25";2;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_delantales.jpg";"DELANTALES";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17560;"Active";"DELANTAL SADO ELLA";"<p>
	Fant&aacute;stico delantal con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.<br />
	<br />
	Perfecto para regalar en despedidas de soltero/a.<br />
	<br />
	Lavable.</p>
";"products/DELANTAL_SADO_ELLA.jpg";"16.15";1;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_delantales.jpg";"DELANTALES";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17555;"Active";"DELANTAL SE&Ntilde;ALES DE TRAFICO";"<p>
	Fant&aacute;stico delantal con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.<br />
	<br />
	Perfecto para regalar en despedidas de soltero/a.<br />
	<br />
	Lavable.</p>
";"products/DELANTAL_SENALES_DE_TRAFICO.jpg";"12.25";1;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_delantales.jpg";"DELANTALES";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17562;"Active";"DELANTAL SEXY EL";"<p>
	Fant&aacute;stico delantal con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.<br />
	<br />
	Perfecto para regalar en despedidas de soltero/a.<br />
	<br />
	Lavable.</p>
";"products/DELANTAL_SEXY_EL.jpg";"16.15";2;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_delantales.jpg";"DELANTALES";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17553;"Active";"DELANTAL SEXY ELLA";"<p>
	Fant&aacute;stico delantal con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.<br />
	<br />
	Perfecto para regalar en despedidas de soltero/a.<br />
	<br />
	Lavable.</p>
";"products/DELANTAL_SEXY_ELLA.jpg";"16.15";3;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_delantales.jpg";"DELANTALES";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17559;"Active";"DELANTAL SUPERPENE";"<p>
	Fant&aacute;stico delantal con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.<br />
	<br />
	Perfecto para regalar en despedidas de soltero/a.<br />
	<br />
	Lavable.</p>
";"products/DELANTAL_SUPERPENE.jpg";"16.15";1;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_delantales.jpg";"DELANTALES";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17549;"Active";"DELANTAL TORO";"<p>
	Fant&aacute;stico delantal con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.<br />
	<br />
	Perfecto para regalar en despedidas de soltero/a.<br />
	<br />
	Lavable.</p>
";"products/DELANTAL_TORO.jpg";"16.15";12;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_delantales.jpg";"DELANTALES";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17419;"Active";"ANILLO PENE GRANDE LILA";"<p>
	Anillo lila de silicona para el pene.<br />
	<br />
	Con este anillo conseguir&aacute;s que tu erecci&oacute;n sea mucho m&aacute;s duradera, retardar la eyaculaci&oacute;n y mantener tu pene erecto mucho m&aacute;s tiempo.<br />
	<br />
	Este anillo de talla grande es v&aacute;lido para el pene o para el pene y los test&iacute;culos.<br />
	<br />
	Fabricado al 100% en silicona libre de ftalatos.<br />
	<br />
	F&aacute;cil de poner y quitar.<br />
	<br />
	Color: lila.</p>
";"products/ANILLO_PENE_GRANDE_LILA.jpg";"12.95";11;"0.5";;"JUGUETES XXX";"categorias/juguetes_XXX/categoria_accesorios_pene.jpg";"ACCESORIOS PENE";"SHOTS";"IVA (Normal)";"EOREOR"
17420;"Active";"ANILLO PENE GRANDE NEGRO";"<p>
	Anillo negro de silicona para el pene.<br />
	<br />
	Con este anillo conseguir&aacute;s que tu erecci&oacute;n sea mucho m&aacute;s duradera, retardar la eyaculaci&oacute;n y mantener tu pene erecto mucho m&aacute;s tiempo.<br />
	<br />
	Este anillo de talla grande es v&aacute;lido para el pene o para el pene y los test&iacute;culos.<br />
	<br />
	Fabricado al 100% en silicona libre de ftalatos.<br />
	<br />
	F&aacute;cil de poner y quitar.<br />
	<br />
	Color: negro.</p>
";"products/ANILLO_PENE_GRANDE_NEGRO.jpg";"12.95";2;"0.5";;"JUGUETES XXX";"categorias/juguetes_XXX/categoria_accesorios_pene.jpg";"ACCESORIOS PENE";"SHOTS";"IVA (Normal)";"EOREOR"
17439;"Active";"ANILLO PENE LILA CON VIBRADOR";"<p>
	El Clit Banger Cocking de Shots Toys es un anillo para el pene con bala vibradora no solamente sirve para retrasar el orgasmo y lograr una mejor erecci&oacute;n, sino que tambi&eacute;n estimula agradablemente el cl&iacute;toris.<br />
	<br />
	Con este anillo tu y tu pareja disfrutareis m&aacute;s juntos. Funciona con 3 pilas LR44.<br />
	<br />
	Es de tacto suave e inodoro.<br />
	<br />
	Color: Lila.</p>
";"products/ANILLO_PENE_LILA_CON_VIBRADOR.jpg";"23.15";1;"0.5";;"JUGUETES XXX";"categorias/juguetes_XXX/categoria_accesorios_pene.jpg";"ACCESORIOS PENE";"SHOTS";"IVA (Normal)";"EOREOR"
17497;"Active";"ANILLO VIBRACION TESTICULOS Y PENE AZUL";"<p>
	Estimulador de cl&iacute;toris vibrador que le proporcionar&aacute; placer. Se colocar&aacute; en el pene y en los test&iacute;culos.<br />
	<br />
	Por parte de los test&iacute;culos prolongar&aacute; la eyaculaci&oacute;n mediante una estimulaci&oacute;n.<br />
	Mientras que que el anillo del pene, sujetar&aacute; suavemente y prolongar&aacute; la eyaculaci&oacute;n.<br />
	<br />
	Material flexible, que se adapta a todos los tama&ntilde;os.<br />
	<br />
	La micro bala vibradora van incluida y es recambiable. La podr&aacute;s encontrar en nuestra secci&oacute;n Pilas.</p>
";"products/ANILLO_VIBRACION_TESTICULOS_Y_PENE_AZUL.jpg";"12.95";3;"0.5";;"JUGUETES XXX";"categorias/juguetes_XXX/categoria_accesorios_pene.jpg";"ACCESORIOS PENE";"SHOTS";"IVA (Normal)";"EOREOR"
17426;"Active";"BADBAT ANILLO PENE CON VIBRACION";"<p>
	Anillo vibrador negro de silicona para el pene.<br />
	<br />
	El anillo vibrador para el pene BadBat de Shots Toys se adapta perfectamente a tu cuerpo.<br />
	<br />
	A pesar de su apariencia traviesa, te produce una erecci&oacute;n firme, impresionante y duradera, estimulando al mismo tiempo el cl&iacute;toris.<br />
	<br />
	Es f&aacute;cil de poner y de retirar, ya que esta hecho de silicona flexible.<br />
	<br />
	Vive unas noches excitantes y d&eacute;jate llevar.<br />
	<br />
	Este juguete est&aacute; libre de ftalatos, es inodoro y esta fabricado en silicona 100%.<br />
	<br />
	Color: negro.</p>
";"products/BADBAT_ANILLO_PENE_CON_VIBRACION.jpg";"18.05";7;"0.5";;"JUGUETES XXX";"categorias/juguetes_XXX/categoria_accesorios_pene.jpg";"ACCESORIOS PENE";"SHOTS";"IVA (Normal)";"EOREOR"
17483;"Active";"BEASTY TOYS ANILLO VIBRADOR CONEJITO";"<p>
	Este travieso conejito es m&aacute;s dulce de lo que piensas.Con sus ojos brillantes te proporcionan una erecci&oacute;n perfecta en cualquier momento.<br />
	<br />
	El anillo es flexible y no se deforma.<br />
	<br />
	Es f&aacute;cil de usar y de limpiar.<br />
	<br />
	Adquiere r&aacute;pidamente la temperatura corporal y estimula el cl&iacute;toris.<br />
	<br />
	Hay diferentes modelos disponibles en diferentes colores. Colecci&oacute;nalos todos.<br />
	<br />
	Este juguete tambi&eacute;n est&aacute; libre de ftalato, es inodoro y est&aacute; hecho de 100% silicona.<br />
	Incluye las pilas.</p>
";"products/BEASTY_TOYS_ANILLO_VIBRADOR_CONEJITO.jpg";"28.15";38;"0.5";;"JUGUETES XXX";"categorias/juguetes_XXX/categoria_accesorios_pene.jpg";"ACCESORIOS PENE";"SHOTS";"IVA (Normal)";"EOREOR"
17484;"Active";"BEASTY TOYS ANILLO VIBRADOR ELEFANTE";"<p>
	Este sencillo elefante produce exaltaciones enormes. Te proporcionan una erecci&oacute;n perfecta en cualquier momento.<br />
	<br />
	El anillo es flexible y no se deforma.<br />
	<br />
	Es f&aacute;cil de usar y de limpiar.<br />
	<br />
	Adquiere r&aacute;pidamente la temperatura corporal y estimula el cl&iacute;toris.<br />
	<br />
	Hay diferentes modelos disponibles en diferentes colores. Colecci&oacute;nalos todos.<br />
	<br />
	Este juguete tambi&eacute;n est&aacute; libre de ftalato, es inodoro y est&aacute; hecho de 100% silicona.<br />
	Incluye las pilas.</p>
";"products/BEASTY_TOYS_ANILLO_VIBRADOR_ELEFANTE.jpg";"28.15";4;"0.5";;"JUGUETES XXX";"categorias/juguetes_XXX/categoria_accesorios_pene.jpg";"ACCESORIOS PENE";"SHOTS";"IVA (Normal)";"EOREOR"
17427;"Active";"VILLAGE PEOPLE CHARLY ANILLO PARA EL PENE NEGRO";"<p>
	Anillo negro de silicona para el pene.<br />
	<br />
	El anillo para el pene Village People es un alegre anillo con una divertida figura que te da m&aacute;s placer.<br />
	<br />
	El anillo es adecuado para &eacute;l y para ella .<br />
	<br />
	Este juguete est&aacute; libre de ftalatos, es inodoro y esta fabricado en silicona 100%.<br />
	<br />
	Color: negro.</p>
";"products/VILLAGE_PEOPLE_CHARLY_ANILLO_PARA_EL_PENE_NEGRO.jpg";"12.95";1;"0.5";;"JUGUETES XXX";"categorias/juguetes_XXX/categoria_accesorios_pene.jpg";"ACCESORIOS PENE";"SHOTS";"IVA (Normal)";"EOREOR"
17424;"Active";"VILLAGE PEOPLE CHARLY ANILLO PARA EL PENE ROSA";"<p>
	Anillo rosa de silicona para el pene.<br />
	<br />
	El anillo para el pene Village People es un alegre anillo con una divertida figura que te da m&aacute;s placer.<br />
	<br />
	El anillo es adecuado para &eacute;l y para ella .<br />
	<br />
	Este juguete est&aacute; libre de ftalatos, es inodoro y esta fabricado en silicona 100%.<br />
	<br />
	Color: rosa.</p>
";"products/VILLAGE_PEOPLE_CHARLY_ANILLO_PARA_EL_PENE_ROSA.jpg";"12.95";1;"0.5";;"JUGUETES XXX";"categorias/juguetes_XXX/categoria_accesorios_pene.jpg";"ACCESORIOS PENE";"SHOTS";"IVA (Normal)";"EOREOR"
17448;"Active";"JABON CON FORMA DE CORAZON Y BALA VIBRADORA BANANA";"<p>
	Este divertido jab&oacute;n en forma de coraz&oacute;n no solo te proporciona una agradable sensaci&oacute;n de frescor, sino que sirve para dar masajes rom&aacute;nticos.<br />
	<br />
	Cada color tiene un distinto y delicioso aroma.<br />
	<br />
	Contiene una bala vibradora intercambiable, que puede colocarse en el jab&oacute;n pero tambi&eacute;n puede utilizarse por separado.<br />
	<br />
	&iexcl;Sorprende a tu pareja y disfruta de una aut&eacute;ntica fiesta de espuma y placer!.<br />
	<br />
	&iexcl;Un divertido regalo para tus amigos, pero tambi&eacute;n para ti!.<br />
	<br />
	Aroma a banana.</p>
";"products/JABON_CON_FORMA_DE_CORAZON_Y_BALA_VIBRADORA_BANANA.jpg";"25.65";8;"0.5";;"JUGUETES XXX";;"ACUATICOS";"SHOTS";"IVA (Normal)";"EOREOR"
17450;"Active";"JABON CON FORMA DE CORAZON Y BALA VIBRADORA CEREZA";"<p>
	Este divertido jab&oacute;n en forma de coraz&oacute;n no solo te proporciona una agradable sensaci&oacute;n de frescor, sino que sirve para dar masajes rom&aacute;nticos.<br />
	<br />
	Cada color tiene un distinto y delicioso aroma.<br />
	<br />
	Contiene una bala vibradora intercambiable, que puede colocarse en el jab&oacute;n pero tambi&eacute;n puede utilizarse por separado.<br />
	<br />
	&iexcl;Sorprende a tu pareja y disfruta de una aut&eacute;ntica fiesta de espuma y placer!.<br />
	<br />
	&iexcl;Un divertido regalo para tus amigos, pero tambi&eacute;n para ti!.<br />
	<br />
	Aroma a cereza.</p>
";"products/JABON_CON_FORMA_DE_CORAZON_Y_BALA_VIBRADORA_CEREZA.jpg";"25.65";3;"0.5";;"JUGUETES XXX";;"ACUATICOS";"SHOTS";"IVA (Normal)";"EOREOR"
17451;"Active";"JABON CON FORMA DE CORAZON Y BALA VIBRADORA FRESA";"<p>
	Este divertido jab&oacute;n en forma de coraz&oacute;n no solo te proporciona una agradable sensaci&oacute;n de frescor, sino que sirve para dar masajes rom&aacute;nticos.<br />
	<br />
	Cada color tiene un distinto y delicioso aroma.<br />
	<br />
	Contiene una bala vibradora intercambiable, que puede colocarse en el jab&oacute;n pero tambi&eacute;n puede utilizarse por separado.<br />
	<br />
	&iexcl;Sorprende a tu pareja y disfruta de una aut&eacute;ntica fiesta de espuma y placer!.<br />
	<br />
	&iexcl;Un divertido regalo para tus amigos, pero tambi&eacute;n para ti!.<br />
	<br />
	Aroma a fresa.</p>
";"products/JABON_CON_FORMA_DE_CORAZON_Y_BALA_VIBRADORA_FRESA.jpg";"25.65";1;"0.5";;"JUGUETES XXX";;"ACUATICOS";"SHOTS";"IVA (Normal)";"EOREOR"
17446;"Active";"JABON CON FORMA DE CORAZON Y BALA VIBRADORA FRUTAS DEL BOSQUE";"<p>
	Este divertido jab&oacute;n en forma de coraz&oacute;n no solo te proporciona una agradable sensaci&oacute;n de frescor, sino que sirve para dar masajes rom&aacute;nticos.<br />
	<br />
	Cada color tiene un distinto y delicioso aroma.<br />
	<br />
	Contiene una bala vibradora intercambiable, que puede colocarse en el jab&oacute;n pero tambi&eacute;n puede utilizarse por separado.<br />
	<br />
	&iexcl;Sorprende a tu pareja y disfruta de una aut&eacute;ntica fiesta de espuma y placer!.<br />
	<br />
	&iexcl;Un divertido regalo para tus amigos, pero tambi&eacute;n para ti!.<br />
	<br />
	Aroma a frutas del bosque.</p>
";"products/JABON_CON_FORMA_DE_CORAZON_Y_BALA_VIBRADORA_FRUTAS_DEL_BOSQUE.jpg";"25.65";4;"0.5";;"JUGUETES XXX";;"ACUATICOS";"SHOTS";"IVA (Normal)";"EOREOR"
17449;"Active";"JABON CON FORMA DE CORAZON Y BALA VIBRADORA MANZANA";"<p>
	Este divertido jab&oacute;n en forma de coraz&oacute;n no solo te proporciona una agradable sensaci&oacute;n de frescor, sino que sirve para dar masajes rom&aacute;nticos.<br />
	<br />
	Cada color tiene un distinto y delicioso aroma.<br />
	<br />
	Contiene una bala vibradora intercambiable, que puede colocarse en el jab&oacute;n pero tambi&eacute;n puede utilizarse por separado.<br />
	<br />
	&iexcl;Sorprende a tu pareja y disfruta de una aut&eacute;ntica fiesta de espuma y placer!.<br />
	<br />
	&iexcl;Un divertido regalo para tus amigos, pero tambi&eacute;n para ti!.<br />
	<br />
	Aroma a manzana.</p>
";"products/JABON_CON_FORMA_DE_CORAZON_Y_BALA_VIBRADORA_MANZANA.jpg";"25.65";7;"0.5";;"JUGUETES XXX";;"ACUATICOS";"SHOTS";"IVA (Normal)";"EOREOR"
